"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L12179","Ant$TargetElement","org.apache.tools.ant.taskdefs.Ant$TargetElement","L11980","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\Ant.java","799","5","824","6","0","0","0","0","0","0","0","0","0","0","0","3","0","3","2","0","3","1","0.607143","17","16","4","0","0.607143","17","0","0","0","0","0","11","26","1","1","1","1","3","0","3","1","3","2","0","3","1","11","26","1","1","1","1","3","0","3","1","3","2","0","3","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12152","Ant$PropertyType","org.apache.tools.ant.taskdefs.Ant$PropertyType","L11980","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\Ant.java","826","5","831","6","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","6","6","3","0","3","0","1","0","0","0","1","0","0","0","0","6","6","3","0","3","0","1","0","0","0","1","0","0","0","0","0","0","5","0","4","0","0","0","0","4","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12301","AntStructure$DTDPrinter","org.apache.tools.ant.taskdefs.AntStructure$DTDPrinter","L12292","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\AntStructure.java","181","5","466","6","0.079661","1","6","2","0.0804196","0.0969163","23","22","1","9","6","53","7","1","2","7","15","0.571429","0.130268","34","28","4","3","0.130268","34","1","1","0","0","1","227","286","4","0","4","0","8","0","6","0","8","163","0","6","0","227","286","4","0","4","0","8","0","6","0","8","163","0","6","0","0","1","33","7","16","1","0","11","9","6","0","5","0","0","1","0","15","0","0","3","0","0","0","0","0","0","3","0","0","0","4","0"
"L12425","Apt$Option","org.apache.tools.ant.taskdefs.Apt$Option","L12415","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\Apt.java","64","5","104","6","0","0","0","0","0","0","0","0","0","0","0","5","0","2","2","0","5","1","0.538462","21","20","6","0","0.538462","21","0","0","0","0","0","18","41","2","2","2","2","5","0","5","2","5","4","0","5","2","18","41","2","2","2","2","5","0","5","2","5","4","0","5","2","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12569","Available$FileDir","org.apache.tools.ant.taskdefs.Available$FileDir","L12558","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\Available.java","489","5","519","6","0","0","0","0","0","0","0","0","1","0","0","3","1","1","2","1","4","1","0.6","18","18","4","0","0.6","18","1","1","0","0","1","12","31","3","4","1","1","3","0","3","0","11","3","0","10","1","12","31","3","4","1","1","3","0","3","0","11","3","0","10","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12908","Checksum$FileUnion","org.apache.tools.ant.taskdefs.Checksum$FileUnion","L12896","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\Checksum.java","66","5","76","6","0","0","0","0","0","0","0","0","1","0","0","2","5","1","1","4","6","0","0","0","0","0","2","0","0","4","5","0","0","1","11","11","8","10","1","0","2","0","1","0","51","4","0","32","6","11","11","8","10","1","0","2","0","1","0","51","4","0","32","6","0","2","7","0","2","0","0","1","0","0","0","0","0","0","1","0","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L13040","Checksum$FormatElement","org.apache.tools.ant.taskdefs.Checksum$FormatElement","L12896","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\Checksum.java","669","5","711","6","0","0","0","0","0","0","0","0","0","0","0","4","1","1","2","3","7","1","0.418605","18","18","5","0","0.418605","18","1","1","0","0","1","25","43","6","6","4","3","4","0","4","0","12","6","0","11","1","25","43","6","6","4","3","4","0","4","0","12","6","0","11","1","0","0","0","1","4","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13379","AptCompilerAdapter","org.apache.tools.ant.taskdefs.compilers.AptCompilerAdapter","L13361","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\compilers\AptCompilerAdapter.java","70","1","187","2","0","0","0","0","0","0","0","0","1","2","2","12","9","1","1","16","20","1","0.545455","78","69","2","0","0.545455","78","2","3","0","0","1","65","118","31","11","3","1","4","2","1","2","40","39","2","4","4","65","118","31","11","3","1","4","2","1","2","40","39","2","4","4","0","0","9","1","4","0","0","1","0","1","0","0","0","1","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0"
"L12462","AptExternalCompilerAdapter","org.apache.tools.ant.taskdefs.compilers.AptExternalCompilerAdapter","L13361","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\compilers\AptExternalCompilerAdapter.java","31","1","70","2","0","0","0","0","0","0","0","0","1","0","0","2","7","1","0","11","13","1","0.513514","19","16","2","0","0.513514","19","2","3","0","0","1","18","40","28","11","0","1","2","0","1","0","38","10","0","4","2","18","40","28","11","0","1","2","0","1","0","38","10","0","4","2","0","0","3","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L13462","CompilerAdapterFactory","org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory","L13361","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\compilers\CompilerAdapterFactory.java","33","1","203","2","0","0","0","0","0","0","0","0","1","3","3","30","15","2","3","6","11","1","0.455621","77","72","3","0","0.455621","77","0","0","0","0","0","92","171","1","2","1","2","5","0","2","0","5","31","0","2","0","92","171","1","2","1","2","5","0","2","0","5","31","0","2","0","0","21","4","0","4","1","0","21","0","0","0","1","0","1","3","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L13381","DefaultCompilerAdapter","org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter","L13361","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\compilers\DefaultCompilerAdapter.java","48","1","836","2","0.0958904","4","14","5","0.0646388","0.0975104","51","47","1","5","5","136","17","16","24","68","104","1","0.333333","241","219","4","0","0.333333","241","1","2","15","15","2","482","789","28","10","28","10","36","0","3","2","37","261","0","4","2","482","789","28","10","28","10","36","0","3","2","37","261","0","4","2","0","13","47","0","12","7","0","17","9","0","0","6","0","7","0","0","12","0","0","1","0","2","0","0","0","0","7","0","0","0","11","0"
"L13509","Gcj","org.apache.tools.ant.taskdefs.compilers.Gcj","L13361","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\compilers\Gcj.java","33","1","160","2","0","0","0","0","0","0","0","0","1","2","2","22","8","1","0","24","27","1","0.274336","31","21","3","0","0.274336","31","2","3","0","0","1","82","128","29","10","1","0","3","0","2","0","39","52","0","5","2","82","128","29","10","1","0","3","0","2","0","39","52","0","5","2","0","0","6","0","4","2","0","1","0","2","0","1","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L13829","Javac12","org.apache.tools.ant.taskdefs.compilers.Javac12","L13361","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\compilers\Javac12.java","40","1","91","2","0","0","0","0","0","0","0","0","1","2","2","4","8","0","0","8","9","1","0.280702","16","13","2","0","0.280702","16","2","3","0","0","1","41","52","29","10","1","0","1","0","1","0","37","15","0","4","2","41","52","29","10","1","0","1","0","1","0","37","15","0","4","2","0","1","4","3","3","1","0","3","0","0","0","0","0","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0"
